number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit
00,0.23765728565289646,0.23734028484128897,0.0,0.26666666666666666,0.24444444444444444,0.011111111111111112,0.2221181137491882,0.23853901929506427,0.4666666666666667,0.0
01,0.23765728565289646,0.2375798731234383,0.0,0.06666666666666667,0.18888888888888888,0.003703703703703704,0.2280352735125018,0.20610658686263184,0.23333333333333334,0.0
02,0.23765728565289646,0.23785389210413213,0.14285714285714285,0.2,0.2111111111111111,0.008641975308641976,0.23479774181343163,0.24394442470046968,0.13333333333333333,0.0
03,0.23765728565289646,0.23816242323841935,0.2857142857142857,0.26666666666666666,0.23333333333333334,0.009876543209876543,0.2424055186519777,0.30880928956533454,0.0,1.0
04,0.23765728565289646,0.2370324873864188,0.14285714285714285,0.26666666666666666,0.24444444444444444,0.009876543209876543,0.2145103369106421,0.21151199226803724,0.0,1.0
05,0.23765728565289646,0.23761411360861975,0.2857142857142857,0.13333333333333333,0.26666666666666666,0.0049382716049382715,0.22888058205011805,0.2655660463220913,0.06666666666666667,0.0
06,0.23765728565289646,0.23792243081011422,0.14285714285714285,0.2,0.28888888888888886,0.007407407407407408,0.2364883588886641,0.23313361388965886,0.03333333333333333,0.0
07,0.23765728565289646,0.23764835749041588,0.2857142857142857,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.22972589058773427,0.23313361388965886,0.16666666666666666,0.0
08,0.23765728565289646,0.23751140234334447,0.14285714285714285,0.23333333333333334,0.2,0.008641975308641976,0.22634465643726934,0.2601606409166859,0.06666666666666667,0.0
09,0.23765728565289646,0.2385055581213256,0.0,0.26666666666666666,0.2222222222222222,0.009876543209876543,0.25085860402814003,0.2763768571329021,0.26666666666666666,0.0
10,0.23765728565289646,0.23860856477031625,0.5714285714285714,0.23333333333333334,0.25555555555555554,0.008641975308641976,0.2533945296409887,0.24934983010587508,0.06666666666666667,0.0
11,0.23765728565289646,0.23802526433620644,0.5714285714285714,0.3333333333333333,0.2777777777777778,0.014814814814814815,0.2390242845015128,0.24394442470046968,0.0,1.0
12,0.23765728565289646,0.23792243081011422,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.006172839506172839,0.2364883588886641,0.22772820848425346,0.13333333333333333,0.0
13,0.23765728565289646,0.23895214082572894,0.42857142857142855,0.23333333333333334,0.3111111111111111,0.008641975308641976,0.261847615017151,0.2601606409166859,0.0,1.0
14,0.23765728565289646,0.23853989027733452,0.14285714285714285,0.23333333333333334,0.17777777777777778,0.011111111111111112,0.25170391256575625,0.24934983010587508,0.03333333333333333,0.0
15,0.23765728565289646,0.23740872165046625,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.006172839506172839,0.22380873082442065,0.18989037064641562,0.1,0.0
16,0.23765728565289646,0.23833394825050103,0.2857142857142857,0.2,0.13333333333333333,0.008641975308641976,0.24663206134005886,0.2601606409166859,0.1,0.0
17,0.23765728565289646,0.23795670525663684,0.14285714285714285,0.4,0.28888888888888886,0.020987654320987655,0.23733366742628034,0.24934983010587508,0.13333333333333333,0.0
18,0.23765728565289646,0.23771685544342644,0.2857142857142857,0.3333333333333333,0.26666666666666666,0.014814814814814815,0.23141650766296673,0.21691739767344265,0.06666666666666667,0.0
19,0.23765728565289646,0.23829963645894803,0.14285714285714285,0.23333333333333334,0.2777777777777778,0.008641975308641976,0.24578675280244264,0.2547552355112805,0.13333333333333333,0.0
20,0.23765728565289646,0.23781962784488747,0.2857142857142857,0.3,0.2222222222222222,0.017283950617283952,0.2339524332758154,0.20610658686263184,0.1,0.0
21,0.23765728565289646,0.2382653280618543,0.5714285714285714,0.3333333333333333,0.25555555555555554,0.016049382716049384,0.2449414442648264,0.1844849652410102,0.0,1.0
22,0.23765728565289646,0.23829963645894803,0.14285714285714285,0.36666666666666664,0.2,0.016049382716049384,0.24578675280244264,0.21691739767344265,0.1,0.0
23,0.23765728565289646,0.23781962784488747,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.006172839506172839,0.2339524332758154,0.22232280307884805,0.03333333333333333,0.0
24,0.23765728565289646,0.2381281284202525,0.0,0.16666666666666666,0.2222222222222222,0.007407407407407408,0.2415602101143615,0.24394442470046968,0.3,0.0
25,0.23765728565289646,0.23829963645894803,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.0049382716049382715,0.24578675280244264,0.2601606409166859,0.03333333333333333,0.0
26,0.23765728565289646,0.23771685544342644,0.42857142857142855,0.3333333333333333,0.26666666666666666,0.014814814814814815,0.23141650766296673,0.21691739767344265,0.0,1.0
27,0.23765728565289646,0.23778536698161692,0.0,0.2,0.25555555555555554,0.008641975308641976,0.2331071247381992,0.24934983010587508,0.5,0.0
28,0.23765728565289646,0.23751140234334447,0.2857142857142857,0.13333333333333333,0.17777777777777778,0.006172839506172839,0.22634465643726934,0.24394442470046968,0.0,1.0
29,0.23765728565289646,0.23751140234334447,0.42857142857142855,0.26666666666666666,0.2,0.011111111111111112,0.22634465643726934,0.2547552355112805,0.0,1.0
30,0.23765728565289646,0.23751140234334447,0.14285714285714285,0.1,0.17777777777777778,0.003703703703703704,0.22634465643726934,0.22232280307884805,0.16666666666666666,0.0
31,0.23765728565289646,0.2377511095144276,0.2857142857142857,0.2,0.23333333333333334,0.008641975308641976,0.23226181620058295,0.23853901929506427,0.0,1.0
